,tconst,isAdult,startYear,runtimeMinutes,genre_1,genre_2,genre_3,directors,title,averageRating,numVotes,primaryName
9951,tt0102569,0,1990,82,Fantasy,Horror,Sci-Fi,nm0684879,A Nymphoid Barbarian in Dinosaur Hell,2.7,1723,Brett Piper
9952,tt0272202,0,1982,71,Adventure,Sci-Fi,,nm0684879,Mystérieuse Planète,3.0,214,Brett Piper
9953,tt0102574,0,1990,76,Drama,,,nm0234483,Nuage Paradis,7.8,745,Nikolay Dostal
9954,tt0102709,0,1988,91,Horror,Sci-Fi,Thriller,nm0708060,Fureur primitive,5.3,917,Vittorio Rambaldi
9955,tt0102750,0,1990,94,Crime,Horror,Mystery,nm0825533,Meurtres sous la pluie,4.7,477,Ken Stein
9956,tt0102784,0,1990,80,Comedy,Horror,,nm0003588,Nuclear Mutant,4.2,240,Craig Pryce
9957,tt0102993,0,1990,101,Adventure,Drama,,nm0778993,The Company of Strangers,7.7,1154,Cynthia Scott
9958,tt0103087,0,1990,80,Drama,,,nm0833750,Cher Inconnu,5.8,18,Unni Straume
9959,tt0103109,0,1990,87,Drama,,,nm0317978,The Order in Things,6.6,11,Brad M. Gilbert
9960,tt0103129,0,1990,106,Comedy,Drama,Fantasy,nm0005237,Truly Madly Deeply,7.2,9614,Anthony Minghella
9961,tt0103293,0,1990,123,Drama,,,nm0947303,Cinq filles et une corde,7.8,101,Hung-Wei Yeh
9962,tt0103959,0,1989,86,Comedy,Horror,,nm0396017,Chopper chicks in zombietown,4.1,2035,Dan Hoskins
9963,tt0105220,0,1990,103,Drama,,,nm0067872,La Désintégration,6.7,247,Mikhail Belikov
9964,tt0106279,0,1990,92,Action,Crime,Drama,nm0031700,L'ange de la violence,4.2,349,Ackyl Anwari
9965,tt0107561,0,1990,98,Horror,Sci-Fi,Thriller,nm0847259,Metamorphosis,5.0,1039,Glenn Takakjian
9966,tt0107788,0,1990,87,Drama,,,nm0667575,La passion Van Gogh,7.0,17,Samy Pavel
9967,tt0257490,0,1979,\N,Documentary,,,nm0667575,Claude François - le film de sa vie,6.4,11,Samy Pavel
9968,tt0109057,0,1986,86,Action,Animation,Sci-Fi,nm0556325,Nom de code: Love City,5.9,174,Kôichi Mashimo
9969,tt0385668,0,1987,81,Action,Adventure,Animation,nm0556325,Dan et Danny: Project Eden,6.9,356,Kôichi Mashimo
9970,tt0110126,0,1990,91,Thriller,,,nm0717361,Venins,5.0,111,Max Reid
9971,tt0112492,0,1989,94,Horror,Thriller,,nm0187750,Attention! Enfants,4.1,1327,Mik Cribben
9972,tt0116417,0,1987,100,Drama,,,nm0199470,La fille du fleuve,7.9,35,Dang Nhat Minh
9973,tt0116842,0,1989,90,Drama,Romance,,nm0521801,"Layla, Ma Raison",6.6,42,Taieb Louhichi
9974,tt0250628,0,1982,90,Drama,,,nm0521801,L'Ombre de La Terre,7.3,22,Taieb Louhichi
9975,tt0117568,0,1985,126,Drama,,,nm0302323,Scorpio Nights,7.7,724,Peque Gallaga
9976,tt0121130,0,1990,60,Documentary,,,nm0291071,C'est vrai,6.5,38,Robert Frank
9977,tt0121244,0,1970,100,Comedy,Drama,Music,nm0839412,Les soirées des bouffons,5.2,49,Tapio Suominen
9978,tt0121302,0,1989,95,Comedy,,,nm0298689,Retour des étoiles chanceuses,5.3,137,Stanley Sui-Fan Fung
9979,tt0121381,0,1987,91,Comedy,,,nm0298689,Huan le wu ren zu,5.2,22,Stanley Sui-Fan Fung
9980,tt0121358,0,1985,122,Action,Drama,War,nm0760366,Putain d'enfer,6.2,29,Gope T. Samtani
9981,tt0121503,0,1973,97,Drama,Romance,,nm0784919,L'amour à cheval,4.2,187,Vangelis Serdaris
9982,tt0121506,0,1977,91,Action,Comedy,,nm0398849,Raging Kung-Fu,5.4,72,Tien-Yung Hsu
9983,tt0164362,0,1974,\N,Action,,,nm0398849,Karaté à Hong Kong,5.8,21,Tien-Yung Hsu
9984,tt0198788,0,1973,93,Action,Drama,,nm0398849,Vendetta karatéka,8.2,14,Tien-Yung Hsu
9985,tt0121517,0,1983,90,Action,Comedy,Crime,nm0939261,Mantis dans les griffes du faucon,5.3,64,Mitch Wong
9986,tt0121714,0,1972,113,Comedy,Drama,,nm0826060,Salomonico,7.6,20,Alfred Steinhardt
9987,tt0121841,0,1973,79,Drama,,,nm0457883,Coups de fusil à l'usine,6.9,148,Erkko Kivikoski
9988,tt0122325,0,1981,84,Drama,,,nm0457883,Une nuit au bord de la mer,6.3,91,Erkko Kivikoski
9989,tt0121978,0,1981,82,Action,Drama,,nm0504898,Le Karatéka au poing d'or,4.3,80,Pasan Leung
9990,tt0121994,0,1971,106,Drama,,,nm0015664,La mer cruelle,7.5,320,Khalid Al Siddiq
9991,tt0122008,0,1988,90,Horror,,,nm0912798,Bloodspell,4.0,167,Deryn Warren
9992,tt0122037,0,1989,95,Horror,,,nm0502577,Re-Animator Hospital,5.3,2724,Brett Leonard
9993,tt0122055,0,1976,79,Drama,Horror,,nm0090109,Embrujada,5.1,166,Armando Bo
9994,tt0122064,0,1988,86,Sci-Fi,,,nm0679445,Fire Fight,3.4,47,Scott Pfeiffer
9995,tt0122067,0,1980,95,Action,,,nm0880815,Les cinq anges de la mort,5.1,35,Danu Umbara
9996,tt0223912,0,1982,92,Action,,,nm0880815,Le feu de la vengeance,6.0,14,Danu Umbara
9997,tt1753574,0,1981,88,Action,,,nm0880815,Les anges de la mort reviennent à l'attaque,5.7,16,Danu Umbara
9998,tt0122070,0,1982,85,Horror,Thriller,,nm0427942,The Forest,3.9,1436,Don Jones
9999,tt0122186,0,1987,118,Crime,Drama,,nm0846550,Capitaine Khorshid,7.4,1171,Naser Taghvai
10000,tt0122262,0,1974,90,Action,Adventure,Comedy,nm0454782,Raging king of boxers,4.6,16,Kuang Hui
10001,tt0164354,0,1979,88,Action,Adventure,,nm0454782,L'art de la guerre de Sun Tzu,6.3,41,Kuang Hui
10002,tt0122309,0,1983,96,Action,Drama,,nm0081568,Kamp Tawanan Wanita,5.0,43,Jopi Burnama
10003,tt0311340,0,1985,88,Action,Crime,Thriller,nm0081568,Intruder,5.6,261,Jopi Burnama
10004,tt0122371,0,1970,99,Drama,,,nm0900712,Adélaïde,7.4,892,Frantisek Vlácil
10005,tt0176146,0,1975,50,Drama,War,,nm0900712,Sirius,7.5,52,Frantisek Vlácil
10006,tt0122445,0,1974,97,Drama,,,nm0482431,Le cri du coeur,5.7,41,Claude Lallemand
10007,tt0122513,0,1974,111,Comedy,Drama,Romance,nm0342118,La gouvernante,7.2,50,Giovanni Grimaldi
10008,tt0166224,0,1971,105,Comedy,,,nm0342118,Les obsessions sexuelles d'un veuf,4.5,21,Giovanni Grimaldi
10009,tt0183468,0,1973,101,Comedy,,,nm0342118,Le magnat,6.2,36,Giovanni Grimaldi
10010,tt0189948,0,1970,93,Comedy,,,nm0342118,Le P.D.G. a des rates,6.1,80,Giovanni Grimaldi
10011,tt0122538,0,1980,76,Drama,Thriller,War,nm0659626,Holocaust 2,3.2,123,Angelo Pannacciò
10012,tt0131525,0,1981,108,Comedy,Romance,,nm0659626,Petite culotte mouillée,7.7,11,Angelo Pannacciò
10013,tt0182293,0,1972,84,Western,,,nm0659626,La rançon du tueur,6.0,56,Angelo Pannacciò
10014,tt0195248,0,1973,95,Horror,Mystery,Thriller,nm0659626,Les anges pervers,4.3,412,Angelo Pannacciò
10015,tt0122547,0,1975,90,Drama,,,nm0037287,Les intrigues de Sylvia Couski,5.3,71,Adolfo Arrieta
10016,tt0214694,0,1978,90,Comedy,,,nm0037287,Flammes,6.4,135,Adolfo Arrieta
10017,tt0214732,0,1983,80,Drama,,,nm0037287,Grenouilles,5.8,47,Adolfo Arrieta
10018,tt0215235,0,1976,57,Drama,,,nm0037287,Tam Tam,6.1,33,Adolfo Arrieta
10019,tt0273500,0,1972,75,\N,,,nm0037287,Le château de Pointilly,6.8,61,Adolfo Arrieta
10020,tt0122731,0,1970,103,Comedy,,,nm0135671,Que fais-tu... grande folle !!,7.0,101,Vittorio Caprioli
10021,tt0122798,0,1974,91,Comedy,Romance,,nm0501471,Les petites saintes y touchent!...,4.6,90,Michel Lemoine
10022,tt0129034,0,1978,71,\N,,,nm0501471,Excitation au soleil,4.8,22,Michel Lemoine
10023,tt0230883,0,1978,96,Comedy,,,nm0501471,Tire pas sur mon collant,3.6,83,Michel Lemoine
10024,tt0316886,0,1976,82,Horror,,,nm0501471,Sept femmes pour un sadique,4.6,589,Michel Lemoine
10025,tt0317233,0,1973,90,Drama,,,nm0501471,Les chiennes,5.5,86,Michel Lemoine
10026,tt0317260,0,1973,78,Comedy,,,nm0501471,Les Confidences érotiques d'un lit trop accueillant,4.9,51,Michel Lemoine
10027,tt0122948,0,1987,100,Drama,,,nm0043668,Au-delà du feu,6.8,155,Kianoush Ayari
10028,tt0122969,0,1978,98,Drama,,,nm0451576,Assia,6.7,69,Iosif Kheifits
10029,tt0123248,0,1984,90,Action,Adventure,Crime,nm0486621,Reunion,5.3,75,Chris Langman
10030,tt0123450,0,1990,107,Drama,,,nm0944521,Ben ming nian,7.2,522,Fei Xie
10031,tt0123796,0,1982,88,Drama,Horror,Thriller,nm0280034,Mortel week-end,4.9,46,Christopher Fitchett
10032,tt0123920,0,1989,95,Drama,Romance,,nm0361575,"J'aime, tu aimes",6.5,159,Dusan Hanák
10033,tt0167382,0,1977,81,Comedy,Drama,Romance,nm0361575,Rêves en rose,7.3,276,Dusan Hanák
10034,tt0171587,0,1972,70,Documentary,,,nm0361575,Images du vieux monde,8.1,742,Dusan Hanák
10035,tt0171828,0,1986,89,Drama,,,nm0361575,La Joie silencieuse,6.9,51,Dusan Hanák
10036,tt0123927,0,1979,89,Comedy,,,nm0661345,"John's fever, ce soir on s'éclate",5.3,134,Neri Parenti
10037,tt0123935,0,1990,96,Drama,,,nm0737400,La Garde,7.0,165,Aleksandr Rogozhkin
10038,tt0124109,0,1988,90,Drama,,,nm0069938,La Trace,8.5,22,Néjia Ben Mabrouk
10039,tt0124180,0,1977,87,Crime,Drama,,nm0182493,"Helga, fille esclave",3.8,80,Jack Guy
10040,tt0124299,0,1989,65,Action,Adventure,,nm0356849,Braxton,7.0,11,Robert A. Halmi
10041,tt0124897,0,1973,72,Drama,,,nm0861312,Les défonçeuses,5.7,241,Chris Warfield
10042,tt0125038,0,1971,100,Drama,,,nm0640080,L'hôtesse de Copenhague,5.5,151,Jack O'Connell
10043,tt0125144,0,1982,124,Drama,,,nm0076075,Les miracles,8.1,827,Ishmael Bernal
10044,tt0125264,0,1973,87,Drama,,,nm0733014,Fantaisies sexuelles d'un couple libre,6.6,16,Richard Robinson
10045,tt0125508,0,1973,100,Drama,,,nm0487749,Le sourire vertical,6.7,17,Robert Lapoujade
10046,tt0125510,0,1984,78,Horror,Mystery,Thriller,nm0354286,Terreur au collège,4.0,1824,Richard W. Haines
10047,tt0125537,0,1976,124,Drama,Romance,War,nm0641300,Trois personnes et trois ans sans Dieu,7.4,467,Mario O'Hara
10048,tt0125945,0,1976,97,Comedy,,,nm0005811,Allo... madame,5.4,93,Armando Nannuzzi
10049,tt0126301,0,1988,95,Action,Crime,,nm0939275,Final Justice,6.2,363,Parkman Wong
10050,tt0126545,0,1970,77,Drama,,,nm0049392,Coupe-toi les ongles et passe-moi le beurre,5.0,42,Ted Roter
10051,tt0126711,0,1986,83,Documentary,Drama,,nm0688038,Est-il facile d'être jeune en URSS?,7.9,396,Juris Podnieks
10052,tt0126858,0,1988,95,Thriller,,,nm0388302,Assassin en sous-sol,5.3,76,Jenö Hodi
10053,tt0126948,0,1982,88,Horror,Thriller,,nm0446320,Honeymoon,3.8,363,Harry Preston
10054,tt0127045,0,1986,91,Horror,Sci-Fi,Thriller,nm0542228,Neon Maniacs,5.0,2833,Joseph Mangine
10055,tt0128142,0,1972,91,Documentary,,,nm0071165,Le cousin Jules,7.5,217,Dominique Benicheti
10056,tt0128164,0,1980,134,Drama,Horror,Mystery,nm0748194,La chasse sauvage du roi Stakh,6.8,596,Valeri Rubinchik
10057,tt0128232,0,1981,89,Drama,Horror,Thriller,nm0538601,Ghostkeeper,5.1,1175,Jim Makichuk
10058,tt0128265,0,1979,92,Drama,Romance,,nm0685454,Immacolata et Concetta,6.9,93,Salvatore Piscicelli
10059,tt0128298,0,1982,90,Drama,,,nm0849116,Au bout de la voie,7.7,88,Dinu Tãnase
10060,tt0128347,0,1979,83,Thriller,,,nm0215347,Midnight Blue,4.6,106,Raimondo Del Balzo
10061,tt0128364,0,1970,143,Drama,,,nm0423228,Mujô,7.7,1205,Akio Jissôji
10062,tt0128725,0,1978,118,Comedy,Drama,Romance,nm0659057,Les fainéants de la vallée fertile,7.3,782,Nikos Panayotopoulos
10063,tt0128736,0,1985,90,Documentary,Horror,,nm0941549,Terror Tape,5.5,215,Robert Worms
10064,tt0128856,0,1989,75,Drama,,,nm0559039,Paysage avec femme,7.8,110,Ivica Matic
10065,tt0128960,0,1971,101,Drama,,,nm0807033,La gare de Biélorussie,7.7,1237,Andrey Smirnov
10066,tt0129303,0,1970,96,Comedy,,,nm0745541,Petit à petit,7.4,229,Jean Rouch
10067,tt0209976,0,1974,93,Comedy,,,nm0745541,Cocorico Monsieur Poulet,7.1,175,Jean Rouch
10068,tt0210003,0,1984,100,Comedy,,,nm0745541,Dionysos,6.6,23,Jean Rouch
10069,tt0210045,0,1988,75,\N,,,nm0745541,Folie ordinaire d'une fille de Cham,6.1,9,Jean Rouch
10070,tt0210111,0,1972,72,Documentary,,,nm0745541,Horendi,6.9,21,Jean Rouch
10071,tt0129321,0,1990,92,Drama,Music,Romance,nm0563183,Printemps perdu,6.8,12,Alain Mazars
10072,tt13075396,0,1982,48,\N,,,nm0563183,Le Jardin des âges,8.0,9,Alain Mazars
10073,tt13938246,0,1979,70,\N,,,nm0563183,Rouges Silences,7.9,9,Alain Mazars
10074,tt0129734,0,1988,73,Adventure,Animation,Comedy,nm0201187,Le capitaine de la forêt,7.3,707,Attila Dargay
10075,tt0131636,0,1981,79,Adventure,Animation,Comedy,nm0201187,Vuk le petit renard,8.3,5806,Attila Dargay
10076,tt0142632,0,1977,70,Adventure,Animation,Comedy,nm0201187,Mathieu l'astucieux,8.2,2172,Attila Dargay
10077,tt0129943,0,1989,95,Horror,Thriller,,nm0935985,Breakdown,4.0,243,Paul Winters
10078,tt0129980,0,1971,89,Action,Adventure,,nm0168099,Les 7 cavaliers,7.4,391,Dinu Cocea
10079,tt0130216,0,1978,84,Horror,,,nm0323670,L'ange du mal,5.1,1125,Constantine S. Gochis
10080,tt0130267,0,1974,91,Horror,Thriller,,nm0620644,Snakes,5.1,352,Art Names
10081,tt0130405,0,1983,77,Drama,,,nm0161056,La Cage aux canaris,7.1,63,Pavel Chukhray
10082,tt0130804,0,1982,90,Drama,,,nm0683513,Les jocondes,4.2,13,Jean-Daniel Pillault
10083,tt0130905,0,1973,54,Crime,Horror,Thriller,nm0100024,Night of Fear,5.6,531,Terry Bourke
10084,tt0239548,0,1981,95,Drama,Horror,Thriller,nm0100024,Le tueur de Malibu,5.2,455,Terry Bourke
10085,tt0131104,0,1983,82,Crime,Mystery,Thriller,nm0300898,La rue des miroirs,5.3,20,Giovanna Gagliardo
10086,tt0131354,0,1976,91,\N,,,nm0693851,Demain les mômes,5.2,50,Jean Pourtalé
10087,tt0228140,0,1980,95,Crime,Drama,,nm0693851,Cinq pour cent de risques,6.3,36,Jean Pourtalé
10088,tt0131449,0,1975,85,Horror,,,nm0612803,Le baiser de la tarentule,4.4,806,Chris Munger
10089,tt0131503,0,1974,105,Drama,,,nm0508792,Rivages sanglants,6.1,43,Ugo Liberatore
10090,tt0132762,0,1981,125,Drama,War,,nm0015999,La rencontre,7.2,46,Borhane Alaouié
10091,tt0132932,0,1981,87,Biography,Romance,,nm0953516,Vingt-six jours de la vie de Dostoïevski,6.8,135,Aleksandr Zarkhi
10092,tt0132989,0,1980,112,Drama,,,nm0945592,"Gaijin, les chemins de la liberté",6.8,175,Tizuka Yamasaki
10093,tt0133008,0,1970,90,Comedy,Drama,Romance,nm0719299,Le Gardien,7.5,44,Ivan Renc
10094,tt0133060,0,1981,257,Documentary,,,nm0432623,Lignes de vie,8.3,56,Winfried Junge
10095,tt0133108,0,1981,94,Drama,,,nm0044940,Les Gars,7.6,774,Iskra Babich
10096,tt0133131,0,1984,91,Drama,,,nm0004139,Plus heureux que jamais,6.8,102,Murilo Salles
10097,tt0133154,0,1979,92,Adventure,Family,,nm0233785,L'Enlèvement du Savoy,6.7,90,Venyamin Dorman
10098,tt0133211,0,1987,97,Drama,,,nm0200521,Le Sourd dans la ville,6.3,18,Mireille Dansereau
10099,tt0217880,0,1972,85,Drama,,,nm0200521,La vie rêvée,6.5,67,Mireille Dansereau
10100,tt0133410,0,1989,89,Drama,,,nm0321159,Berlin-Jérusalem,6.1,85,Amos Gitai
10101,tt0149393,0,1982,83,Documentary,,,nm0321159,Journal de campagne,7.1,58,Amos Gitai
10102,tt0162877,0,1980,51,Documentary,,,nm0321159,Bayit,6.6,50,Amos Gitai
10103,tt0166979,0,1984,76,Documentary,,,nm0321159,Ananas,6.1,36,Amos Gitai
10104,tt0167023,0,1984,78,\N,,,nm0321159,Travail à vendre,6.0,10,Amos Gitai
10105,tt0167061,0,1987,93,Documentary,Music,,nm0321159,Brand New Day,6.8,20,Amos Gitai
10106,tt0133600,0,1987,88,Drama,,,nm0720745,Bouba,5.7,26,Ze'ev Revach
10107,tt0133729,0,1984,104,Drama,Thriller,,nm0714312,Forced Witness,4.1,20,Raphael Rebibo
10108,tt0133734,0,1981,110,Drama,,,nm0714409,Mille petits baisers,5.3,13,Mira Recanati
10109,tt0134167,0,1987,95,Horror,,,nm0006898,Au-delà du cauchemar,4.3,541,Paul Hunt
10110,tt0273247,0,1977,95,Western,,,nm0006898,L'implacable vengeance,4.5,20,Paul Hunt
10111,tt0134279,0,1984,120,Biography,Drama,,nm0538955,Les rêves de la ville,7.0,102,Mohamed Malas
10112,tt0134295,0,1986,117,Comedy,Mystery,,nm1215484,L'Affaire du meurtre d'Atami,3.2,34,Kazuo Takahashi
10113,tt0134402,0,1984,119,Documentary,History,,nm0184202,Un homme condamné à mourir,8.3,1492,Eduardo Coutinho
10114,tt0134633,0,1980,144,Action,Drama,Thriller,nm0594098,L'équipage du 747,7.3,2512,Aleksandr Mitta
10115,tt0134817,0,1972,105,Comedy,Drama,,nm0017274,Mécanique nationale,7.4,391,Luis Alcoriza
10116,tt0134899,0,1990,85,Adventure,Fantasy,Romance,nm0606130,Le sanctuaire des sorcières,5.6,256,Yuriy Moroz
10117,tt0135037,0,1989,103,Action,Animation,Drama,nm0946654,Venus Wars,6.6,1826,Yoshikazu Yasuhiko
10118,tt0135465,0,1975,98,Action,Drama,War,nm0302600,Super femmes contre Chiens Jaunes,3.4,532,Cesar Gallardo
10119,tt0155528,0,1974,96,Action,Adventure,Comedy,nm0302600,"Nerfs d'acier, gants de velours",4.7,259,Cesar Gallardo
10120,tt0135561,0,1980,95,Drama,,,nm0779176,Le Trésor du fantôme,6.2,30,Gene W. Scott
10121,tt0135693,0,1977,62,Comedy,,,nm0092603,Rien de rien,7.1,88,Pierre Bokor
10122,tt0136217,0,1972,85,Drama,,,nm0014602,The Genesis Children,5.0,414,Anthony Aikman
10123,tt0136228,0,1989,119,Drama,,,nm0691626,"Moi, la comtesse",6.9,79,Petar Popzlatev
10124,tt0136619,0,1990,88,Drama,,,nm0954483,Sakat: Au coucher du soleil,5.8,29,Aleksandr Zeldovich
10125,tt0137044,0,1975,89,Drama,,,nm0657122,Noël à la maison,6.5,100,Jaakko Pakkasvirta
10126,tt0137912,0,1986,99,Drama,Mystery,,nm0657122,Le château,6.5,41,Jaakko Pakkasvirta
10127,tt0137116,0,1970,92,Drama,,,nm0343399,Une femelle,5.1,111,Jerry Gross
10128,tt0137392,0,1980,90,Drama,Horror,Romance,nm0043334,Blood Bride,3.7,154,Robert J. Avrech
10129,tt0137427,0,1973,95,Action,Drama,,nm0398979,"Yang Sze, la terreur de Bruce Lee",5.2,426,Ta Huang
10130,tt0137890,0,1971,92,Biography,Comedy,Drama,nm0901911,Le comte,5.3,207,Peter von Bagh
10131,tt0345973,0,1980,120,Documentary,History,,nm0901911,L'année 1952,6.9,13,Peter von Bagh
10132,tt0137891,0,1989,89,Comedy,Fantasy,,nm0356338,Sous le glacier,6.1,113,Guðný Halldórsdóttir
10133,tt0138121,0,1971,92,Crime,Drama,Thriller,nm0731530,Le messie du mal,4.3,223,Robert L. Roberts
10134,tt0138299,0,1990,110,Drama,,,nm0812862,L'air paisible de l'occident,7.1,126,Silvio Soldini
10135,tt0138317,0,1982,100,Drama,,,nm0209672,Batch '81,7.8,579,Mike De Leon
10136,tt0138623,0,1977,112,Drama,Music,Romance,nm0209672,C'était un rêve,7.6,79,Mike De Leon
10137,tt0138811,0,1984,103,Drama,,,nm0209672,Croisements,6.9,122,Mike De Leon
10138,tt0138939,0,1980,104,Comedy,Musical,,nm0209672,Frisson?,7.2,123,Mike De Leon
10139,tt0221322,0,1981,90,Crime,Drama,Horror,nm0209672,Kisapmata,7.6,613,Mike De Leon
10140,tt0256106,0,1976,105,Drama,Horror,Thriller,nm0209672,Les rites de mai,7.0,445,Mike De Leon
10141,tt0392115,0,1985,127,Drama,,,nm0209672,Le Paradis ne se partage pas,6.9,28,Mike De Leon
10142,tt0138532,0,1971,92,Crime,Drama,,nm0458722,Un parmi nous est l'assassin,6.3,29,Dusan Klein
10143,tt0138545,0,1990,78,Drama,Fantasy,,nm0444729,Quand nous étions sorcières,6.8,2370,Nietzchka Keene
10144,tt0138632,0,1971,80,Drama,Romance,,nm0812415,La Blanche Neige noire,5.2,46,Matti Sokka
10145,tt0138815,0,1972,96,Comedy,Crime,Romance,nm0051367,Mlle Golem,6.1,50,Jaroslav Balík
10146,tt0139288,0,1971,80,Comedy,Horror,,nm0581216,Dracula vampire sexuel,3.4,226,Laurence Merrick
10147,tt0139371,0,1975,105,Sci-Fi,,,nm0487458,Pleurs,5.2,97,Jérôme Laperrousaz
10148,tt0164503,0,1972,102,Documentary,,,nm0487458,Continental Circus,7.5,35,Jérôme Laperrousaz
10149,tt0204680,0,1980,80,Musical,,,nm0487458,Third World,8.3,39,Jérôme Laperrousaz
10150,tt0139684,0,1989,95,Drama,,,nm0104851,Un été d'orages,5.7,47,Charlotte Brändström
10151,tt0139893,0,1985,85,Drama,Horror,,nm0859144,Puzzle sanglant,3.9,159,Leland Thomas
10152,tt0140253,1,1972,87,Comedy,,,nm0393222,Contacts brûlants,4.2,57,James Hong
10153,tt0140349,0,1984,96,Animation,Family,Fantasy,nm0806851,La petite sorcière,7.1,151,Zdenek Smetana
10154,tt0140536,0,1978,76,Drama,,,nm0710900,The Scenic Route,6.9,245,Mark Rappaport
10155,tt0140795,0,1984,72,Drama,,,nm0513044,Le Contemporain,4.3,35,Timo Linnasalo
10156,tt0141949,0,1978,100,Drama,War,,nm0513044,Village gardé 1944,5.4,79,Timo Linnasalo
10157,tt0141270,0,1984,90,Comedy,Sci-Fi,,nm0244110,Gremlords,4.7,266,Todd Durham
10158,tt0141544,0,1975,89,Drama,,,nm0434035,Legenda a nyúlpaprikásról,6.1,13,Barna Kabay
10159,tt0141730,0,1985,79,Crime,Thriller,,nm0672394,Dans l'attente de l'obscurité,5.5,83,Pauli Pentti
10160,tt0141746,0,1974,100,Drama,Romance,,nm0621594,Le profiteur,6.0,106,Sergio Nasca
10161,tt0141785,0,1979,101,Comedy,,,nm0888455,La Caméra secrète,3.6,19,Risto Vanari
10162,tt0141901,0,1977,97,Documentary,,,nm0888739,L'Amérique interdite,5.9,303,Romano Vanderbes
10163,tt0141902,0,1980,102,Documentary,,,nm0888739,L'Amérique interdite 2,5.8,151,Romano Vanderbes
10164,tt0142233,0,1990,60,Action,Adventure,Animation,nm0632788,Dragon Ball Z 3: Le combat fratricide,6.8,8009,Daisuke Nishio
10165,tt0142240,0,1990,59,Action,Adventure,Animation,nm0632788,Dragon Ball Z : Le Robot des glaces,6.7,6793,Daisuke Nishio
10166,tt0142249,0,1987,45,Action,Adventure,Animation,nm0632788,Dragon Ball 2: Le château du démon,6.6,2471,Daisuke Nishio
10167,tt0142251,0,1986,50,Action,Adventure,Animation,nm0632788,Dragon Ball 1 - La légende de Sheron,6.7,3032,Daisuke Nishio
10168,tt0142248,0,1988,48,Action,Adventure,Animation,nm1387613,Dragon Ball : L'Aventure mystique,6.9,2292,Kazuhisa Takenouchi
10169,tt0142633,0,1982,83,Drama,Horror,,nm0405398,J'ai peur,5.2,99,Pekka Hyytiäinen
10170,tt0143022,0,1979,97,Comedy,Drama,,nm0634447,L'école est finie,6.3,18,Olivier Nolin
10171,tt0143124,0,1976,85,Adventure,Comedy,,nm0370851,La banane noire,6.5,10,Benjamin Hayeem
10172,tt0143819,0,1986,90,Drama,,,nm0607093,Class 92,6.3,78,Bruce Morrison
10173,tt0143843,0,1972,78,Crime,Thriller,,nm0751719,La peau qui brûle,5.3,207,Renzo Russo
10174,tt0144278,0,1973,82,Comedy,,,nm0251243,Je suis encore vierge,5.8,17,Gustav Ehmck
10175,tt0358164,0,1971,85,Drama,,,nm0251243,Confession d'une prostituée,5.3,94,Gustav Ehmck
10176,tt0144396,0,1970,65,Drama,,,nm0204263,My Sister's Business,3.8,19,Bobby Davis
10177,tt0144547,0,1986,93,Horror,,,nm0222748,Ozone,3.5,237,Matt Devlen
10178,tt0144591,0,1989,92,Drama,,,nm0947718,Les champs verts,6.3,19,Isaac Zepel Yeshurun
10179,tt0144754,0,1977,96,Drama,,,nm0728382,Alibis,5.9,13,Pierre Rissient
10180,tt0163584,0,1982,95,Drama,,,nm0728382,Cinq et la peau,6.7,84,Pierre Rissient
10181,tt0144778,0,1990,100,Drama,,,nm0740551,Ava et Gabriel,7.2,41,Felix de Rooy
10182,tt0144829,0,1988,55,Documentary,,,nm0013824,Cien niños esperando un tren,8.0,265,Ignacio Agüero
10183,tt0144882,0,1989,86,Action,Drama,,nm0709527,East L.A. Warriors,3.7,106,Addison Randall
10184,tt0145115,0,1986,95,Drama,,,nm0786987,Nem Tudo é Verdade,7.2,80,Rogério Sganzerla
10185,tt0145891,0,1971,71,Adventure,Animation,Comedy,nm0331453,Lucky Luke,6.9,1896,René Goscinny
10186,tt0146228,1,1971,88,Comedy,,,nm0541448,Non... je suis encore vierge!,3.2,9,Cesare Mancini
10187,tt0147414,0,1973,95,Drama,,,nm0519439,Malicieuse à seize ans,5.1,48,Tiziano Longo
10188,tt0147539,0,1975,87,Drama,,,nm0519439,L'étalon,6.8,23,Tiziano Longo
10189,tt0147858,0,1975,115,Drama,,,nm0815428,Au long de rivière Fango,5.7,63,Sotha
10190,tt0295430,0,1981,96,Comedy,,,nm0815428,Les matous sont romantiques,6.0,12,Sotha
10191,tt0148054,0,1983,90,Comedy,,,nm0334775,"Debout les crabes, la mer monte!",4.0,87,Jean-Jacques Grand-Jouan
10192,tt0148689,0,1979,100,Comedy,Drama,,nm0334775,Rue du Pied de Grue,6.7,10,Jean-Jacques Grand-Jouan
